frame_idx,mean_entropy,mean_confidence,mean_deviation,rmse_deviation,max_deviation,rmse_x,rmse_y,rmse_z,mean_x,mean_y,mean_z,std_x,std_y,std_z
28,0.42719224095344543,0.7255257368087769,0.41706371307373047,1.6023262739181519,15.474943161010742,0.8692368268966675,1.2637138366699219,0.46357807517051697,-0.003794044954702258,-0.04015374183654785,0.0644015297293663,0.871653139591217,1.2665989398956299,0.4603634476661682
29,0.3915184736251831,0.7432332634925842,0.26740285754203796,0.7466073632240295,7.234183311462402,0.6133988499641418,0.2924814224243164,0.3092231750488281,-0.02733352594077587,0.011203388683497906,-0.017242906615138054,0.6144988536834717,0.29308202862739563,0.3096032738685608
30,0.385601669549942,0.7404415011405945,0.33264827728271484,1.0492212772369385,7.187507629394531,0.8217491507530212,0.5910716652870178,0.27609407901763916,0.02632884494960308,0.009832149371504784,0.0022814359981566668,0.8236182928085327,0.592638373374939,0.2768547534942627
31,0.3814624845981598,0.7490055561065674,0.3477758765220642,1.0657329559326172,7.550065040588379,0.8489678502082825,0.5950978994369507,0.24677687883377075,-0.04772723466157913,0.08430963009595871,0.042318444699048996,0.8499895930290222,0.5907385945320129,0.24379947781562805
32,0.43468478322029114,0.7384752631187439,0.4287258982658386,1.7268532514572144,16.286996841430664,0.6477802395820618,1.5229359865188599,0.49302002787590027,0.029961036518216133,-0.15450835227966309,0.008454365655779839,0.6488919258117676,1.5193041563034058,0.49432259798049927
33,0.4123462438583374,0.7251739501953125,0.3546735942363739,1.3189533948898315,13.409621238708496,0.9084535837173462,0.9145848751068115,0.27907809615135193,0.05257980525493622,-0.04466382414102554,0.003026834223419428,0.9094604253768921,0.9160417914390564,0.2798401117324829
34,0.3796598017215729,0.748827338218689,0.2880863547325134,1.2053170204162598,13.479402542114258,0.7774953842163086,0.8360133767127991,0.3864865303039551,-0.06155809015035629,0.05642074719071388,-0.01582389697432518,0.7772165536880493,0.836434006690979,0.38723963499069214
35,0.41214802861213684,0.7293577790260315,0.6920855641365051,4.4566826820373535,56.77651596069336,3.0691733360290527,2.410374164581299,2.152275323867798,0.32095012068748474,0.13418950140476227,-0.14576196670532227,3.0608601570129395,2.413349151611328,2.1533234119415283
36,0.3545287549495697,0.7439907789230347,0.4099801182746887,1.755784511566162,13.518707275390625,0.9467865824699402,1.3830714225769043,0.5229606628417969,-0.019859489053487778,0.03957138583064079,-0.009419411420822144,0.9492186307907104,1.3863614797592163,0.5243343114852905
37,0.35974669456481934,0.7539235353469849,0.30521655082702637,0.9093095064163208,7.3473286628723145,0.5364011526107788,0.6344760656356812,0.3695370554924011,-0.0572957806289196,-0.06797417998313904,0.003922885283827782,0.5348200798034668,0.6325839757919312,0.37054699659347534
38,0.42373210191726685,0.7346999645233154,0.5447544455528259,4.393949508666992,58.514793395996094,2.9005465507507324,2.297959089279175,2.369178056716919,0.23429782688617706,0.1600877195596695,-0.15307247638702393,2.899132251739502,2.2987704277038574,2.3708226680755615
39,0.35002753138542175,0.7504062056541443,0.3785164952278137,1.8600362539291382,19.734535217285156,0.6242608428001404,1.6738183498382568,0.5180395841598511,0.055961206555366516,-0.20077559351921082,0.05340144410729408,0.623481810092926,1.6663683652877808,0.5167171955108643
40,0.3816806375980377,0.7515285611152649,0.15699268877506256,0.35899069905281067,2.2091426849365234,0.17754678428173065,0.11227145045995712,0.29111266136169434,0.0025254366919398308,0.004096096381545067,-0.022841965779662132,0.178024023771286,0.11250966787338257,0.29102468490600586
41,0.42540299892425537,0.731431782245636,1.055625319480896,11.179105758666992,149.7904052734375,5.84843635559082,9.504754066467285,0.6540918350219727,-0.44370630383491516,-0.6700003743171692,0.03695300593972206,5.8478474617004395,9.507555961608887,0.6548687815666199
42,0.3976188004016876,0.7603495121002197,0.2423875480890274,0.8280327320098877,9.00754165649414,0.5909712910652161,0.5285634994506836,0.23877155780792236,0.060679204761981964,-0.05906224995851517,-0.012242190539836884,0.589487612247467,0.5267184376716614,0.2391226440668106
43,0.41312262415885925,0.735561728477478,1.0600186586380005,11.229941368103027,150.48922729492188,5.8760600090026855,9.545010566711426,0.6901354193687439,0.42449304461479187,0.718989908695221,-0.039415668696165085,5.8770551681518555,9.544441223144531,0.6909309029579163
44,0.4093099534511566,0.7483488321304321,0.22514984011650085,0.5235297679901123,3.0915117263793945,0.381442666053772,0.2521984279155731,0.25491341948509216,-0.031125225126743317,0.009362020529806614,-0.03619172424077988,0.3812310993671417,0.25272759795188904,0.2530350089073181
45,0.4070994257926941,0.7538141012191772,0.575840413570404,2.909576892852783,28.768098831176758,1.3683909177780151,1.9576997756958008,1.6614923477172852,0.15130475163459778,0.2620354890823364,0.12191249430179596,1.3637937307357788,1.9454954862594604,1.6616356372833252
46,0.4276996850967407,0.7575640678405762,0.5457207560539246,2.34175705909729,24.378969192504883,1.5161688327789307,1.6155686378479004,0.758285403251648,-0.09508886933326721,0.06288302689790726,0.022618623450398445,1.5174049139022827,1.618847370147705,0.7600622177124023
47,0.36123085021972656,0.7307600975036621,0.6120682954788208,4.434128761291504,58.34173583984375,2.6842756271362305,3.2774741649627686,1.3093239068984985,0.1916876882314682,0.23153279721736908,-0.10428615659475327,2.6848907470703125,3.27840518951416,1.3088047504425049
48,0.424054354429245,0.7354792356491089,0.46052518486976624,1.6063565015792847,14.006207466125488,0.7911593317985535,1.3051499128341675,0.5010309219360352,0.09359339624643326,0.04180063307285309,-0.029259925708174706,0.7877951860427856,1.3081191778182983,0.501570999622345
49,0.3559420108795166,0.7160841822624207,0.3595356047153473,1.2103784084320068,9.649774551391602,0.6286923289299011,0.792900025844574,0.6641321778297424,-0.05834317207336426,0.027081893756985664,0.0178717952221632,0.6277254223823547,0.7946478128433228,0.6657435297966003
50,0.3999022841453552,0.7482295632362366,0.3975098729133606,1.2041337490081787,8.872252464294434,1.0171020030975342,0.5608918070793152,0.3175560534000397,-0.08918754756450653,-0.024880070239305496,-0.003558462020009756,1.0160102844238281,0.5619027614593506,0.3184218406677246
51,0.33239781856536865,0.7476605176925659,0.8633978366851807,5.663392543792725,63.172935485839844,3.6652843952178955,3.420339822769165,2.634573221206665,-0.2592058777809143,-0.1834324598312378,-0.1503225415945053,3.666306257247925,3.4249444007873535,2.637618064880371
52,0.4407055675983429,0.7198969721794128,0.311801016330719,1.478095531463623,18.3332576751709,0.3317866325378418,1.3813831806182861,0.4080002009868622,-0.008754871785640717,-0.0806516483426094,0.008894243277609348,0.3325963020324707,1.38287353515625,0.40904104709625244
53,0.3832356631755829,0.7493789792060852,0.37871241569519043,1.5706998109817505,13.410377502441406,0.8585177063941956,1.1570608615875244,0.6255043148994446,-0.06442706286907196,0.1084444522857666,-0.0459371879696846,0.8584849238395691,1.1551809310913086,0.6255552172660828
54,0.4114443063735962,0.749306321144104,0.2778248190879822,0.9599279165267944,8.017186164855957,0.4072853922843933,0.7695407867431641,0.40421193838119507,-0.008369768969714642,-0.05094492435455322,0.03670734167098999,0.40833520889282227,0.7699944376945496,0.40366458892822266
55,0.4116595387458801,0.7298915982246399,0.3438289165496826,0.9777432084083557,6.7557783126831055,0.5119903683662415,0.769419252872467,0.319126158952713,-0.04232534021139145,0.025375796481966972,0.0242143664509058,0.5116612315177917,0.7711457014083862,0.3190937638282776
56,0.3738185167312622,0.7575738430023193,1.0830379724502563,11.203293800354004,149.7215576171875,5.8914690017700195,9.500508308410645,0.7380553483963013,-0.5387606620788574,-0.6758337616920471,0.038287289440631866,5.883148193359375,9.502873420715332,0.739117443561554
57,0.374276727437973,0.7528590559959412,0.24312016367912292,0.7399486899375916,5.1517720222473145,0.4398884177207947,0.575320303440094,0.15175259113311768,0.06853163242340088,0.012288396246731281,-0.002678783843293786,0.4357292652130127,0.5767934918403625,0.1521521806716919
58,0.3725649118423462,0.7426127195358276,0.8028780817985535,5.559700965881348,71.87041473388672,3.6339948177337646,4.0992207527160645,0.9490765333175659,-0.3290162980556488,0.3791276812553406,0.09359803050756454,3.629164934158325,4.09303617477417,0.9470844268798828
59,0.4221818149089813,0.721450924873352,0.8511635065078735,4.780867576599121,46.49544906616211,3.397836685180664,3.3057613372802734,0.6191458702087402,-0.050683148205280304,0.2122480720281601,-0.021458888426423073,3.406935214996338,3.30814266204834,0.620499849319458
60,0.37649431824684143,0.748181164264679,0.3623727262020111,1.3871963024139404,12.46624755859375,0.9824867248535156,0.9352247714996338,0.2904963493347168,-0.018289413303136826,0.025811420753598213,0.012396203354001045,0.985056459903717,0.9374762177467346,0.2910412847995758
61,0.3942909240722656,0.730984628200531,0.75569087266922,4.490455627441406,56.52467727661133,3.0816190242767334,2.3478212356567383,2.2705838680267334,-0.19442103803157806,-0.05210798233747482,0.1240173876285553,3.0840585231781006,2.353790521621704,2.2735188007354736
62,0.40708521008491516,0.7303115129470825,0.30937913060188293,1.134567141532898,8.665582656860352,0.784948468208313,0.7668353915214539,0.28820478916168213,0.0656086802482605,0.06398006528615952,-0.011479194276034832,0.7843836545944214,0.7662931680679321,0.2887793481349945
63,0.39081546664237976,0.7321358323097229,0.3376699388027191,1.0367333889007568,7.021176338195801,0.8474283218383789,0.4572375416755676,0.38420727849006653,-0.069284588098526,-0.004719961900264025,-0.03830057382583618,0.8469472527503967,0.4584886133670807,0.3833598494529724
64,0.3940315544605255,0.7414565086364746,0.26797789335250854,1.1436681747436523,12.87647533416748,0.4735031723976135,0.8271430730819702,0.6321439146995544,-0.0015051653608679771,-0.052880436182022095,0.02457214705646038,0.4748215973377228,0.8277535438537598,0.633428156375885
65,0.40965327620506287,0.7476068735122681,0.38995951414108276,2.1854255199432373,24.820655822753906,1.6354774236679077,1.298691987991333,0.643970251083374,-0.15933597087860107,-0.059847503900527954,0.04415370523929596,1.6322375535964966,1.3009309768676758,0.6442468166351318
66,0.39968040585517883,0.7249945402145386,1.0851348638534546,10.752220153808594,143.65248107910156,5.48816442489624,8.44647216796875,3.761301279067993,-0.3864774703979492,-0.5576755404472351,0.27472636103630066,5.489810466766357,8.45155143737793,3.761718511581421
67,0.4082724153995514,0.7571385502815247,1.2551621198654175,11.286916732788086,142.7296142578125,5.959480285644531,8.76118278503418,3.8885412216186523,0.5539093017578125,0.8003657460212708,-0.2820756733417511,5.9502339363098145,8.748885154724121,3.88911509513855
68,0.3920833468437195,0.7338683605194092,0.409650057554245,2.2516417503356934,22.755617141723633,1.356624960899353,1.782294750213623,0.22996753454208374,0.01317308284342289,0.002988269552588463,0.03408832475543022,1.3603450059890747,1.7872638702392578,0.22806140780448914
69,0.3509890139102936,0.7498313784599304,0.2603435516357422,1.5448981523513794,20.339279174804688,0.2326778918504715,1.4381002187728882,0.5142357349395752,0.023140838369727135,0.10249470919370651,-0.03072461299598217,0.23217014968395233,1.4384444952011108,0.5147488117218018
70,0.3830735385417938,0.7603667378425598,0.7051899433135986,4.249549388885498,47.48888397216797,2.9458038806915283,2.590517044067383,1.6340534687042236,0.2064952850341797,0.024856260046362877,-0.10431703180074692,2.946754217147827,2.597623109817505,1.6352691650390625
71,0.3625219464302063,0.7569302320480347,0.8725194334983826,9.05677318572998,121.3149185180664,6.4997334480285645,6.201406478881836,1.1494179964065552,-0.44473975896835327,0.44748225808143616,0.06893999874591827,6.502587795257568,6.202493190765381,1.150549054145813
72,0.47075456380844116,0.713998019695282,1.110121488571167,9.5637788772583,118.71100616455078,3.0426223278045654,8.500632286071777,3.1539785861968994,0.05620746687054634,0.3739032447338104,-0.16931650042533875,3.050588607788086,8.516093254089355,3.1582155227661133
73,0.4599173367023468,0.7150840759277344,0.3272513747215271,1.1895110607147217,9.693244934082031,0.8744183778762817,0.7261521220207214,0.3507595658302307,-0.10144727677106857,-0.018290560692548752,-0.01673119328916073,0.8709362745285034,0.7279465198516846,0.35133758187294006
74,0.35842859745025635,0.7201923727989197,0.35989466309547424,1.523890733718872,17.134632110595703,1.3561826944351196,0.5376530289649963,0.44038671255111694,0.15856464207172394,-0.06529542803764343,-0.004899303428828716,1.3506380319595337,0.5351619720458984,0.44158777594566345
75,0.4007675051689148,0.7361353635787964,0.3061445653438568,1.0257618427276611,7.496519088745117,0.7533745169639587,0.6211674213409424,0.3142692446708679,-0.11690198630094528,0.009269725531339645,-4.2132538510486484e-05,0.7463253140449524,0.6228307485580444,0.315145879983902
76,0.417144775390625,0.7595530152320862,0.23672202229499817,0.6614702939987183,5.488478660583496,0.2999895215034485,0.535988450050354,0.24549052119255066,-0.01800929568707943,0.02853354997932911,-0.014600646682083607,0.3002837300300598,0.5367213487625122,0.24573950469493866
77,0.3943537771701813,0.7386292815208435,0.6829510927200317,6.106934070587158,81.53160858154297,2.919823169708252,4.595623970031738,2.765775442123413,0.1882469803094864,0.3466808795928955,-0.22216254472732544,2.9218759536743164,4.595311641693115,2.7645280361175537
78,0.36383703351020813,0.7592446804046631,0.37407591938972473,1.992170810699463,22.22016716003418,0.7825517654418945,1.688127875328064,0.71174556016922,-0.09854476153850555,-0.16704294085502625,-0.0005861653480678797,0.7784877419471741,1.6845287084579468,0.7137306332588196
79,0.3620941638946533,0.7554284334182739,0.46398213505744934,2.313220500946045,26.826152801513672,1.7333176136016846,1.2894245386123657,0.8270328640937805,0.10560479015111923,-0.011947081424295902,-0.040897540748119354,1.7349236011505127,1.2929657697677612,0.828325092792511
80,0.4276922047138214,0.7396487593650818,0.17674031853675842,0.38209977746009827,2.6924734115600586,0.2609574794769287,0.17412051558494568,0.21813634037971497,-0.001790955662727356,0.008106410503387451,0.006304865702986717,0.2616792321205139,0.17441686987876892,0.21865344047546387
81,0.4195516109466553,0.7369853258132935,0.2587754726409912,0.8127518892288208,8.699275016784668,0.4281013607978821,0.6064374446868896,0.33095088601112366,0.04154133424162865,0.031100893393158913,-0.027804242447018623,0.4272696077823639,0.6073288321495056,0.33070072531700134
82,0.3875068724155426,0.7373418211936951,0.6683796048164368,2.9458956718444824,23.366039276123047,1.7388076782226562,2.2785680294036865,0.6804243922233582,-0.1732148975133896,-0.08357153832912445,0.023367177695035934,1.7349846363067627,2.283386468887329,0.6819199323654175
83,0.4148479104042053,0.7459784150123596,0.33617472648620605,2.1610584259033203,28.363746643066406,1.4403963088989258,1.1347602605819702,1.1435691118240356,0.10938994586467743,0.1204007938504219,-0.07249777764081955,1.440242886543274,1.1315022706985474,1.1444523334503174
84,0.3938094973564148,0.7346991896629333,0.3676437437534332,1.3434462547302246,12.765937805175781,0.7300640940666199,0.8877729773521423,0.6954950094223022,0.04480554908514023,-0.091190405189991,0.051329273730516434,0.7307204604148865,0.8855403661727905,0.695533037185669
85,0.39911603927612305,0.7612407207489014,0.41180938482284546,1.490853190422058,13.334035873413086,0.7634339928627014,1.2116605043411255,0.41435524821281433,-0.06817426532506943,0.030182596296072006,-0.020811712369322777,0.762505054473877,1.2146632671356201,0.41498661041259766
86,0.3379386067390442,0.7330390810966492,0.8905326128005981,9.603917121887207,128.6729278564453,0.3037664294242859,9.38079833984375,2.035574436187744,0.03504612296819687,0.6674073338508606,-0.1687399446964264,0.3025796413421631,9.383126258850098,2.034227132797241
87,0.4456975758075714,0.7345256209373474,0.32600510120391846,1.092297077178955,8.596773147583008,0.8660650253295898,0.5852400660514832,0.3170779049396515,0.04370516911149025,0.008959240280091763,0.004444818012416363,0.8673742413520813,0.5868037939071655,0.3179311156272888
88,0.37984395027160645,0.7224419713020325,0.5233194828033447,3.1372954845428467,39.98234939575195,2.1895203590393066,2.229215383529663,0.28146618604660034,0.1800064742565155,0.06064479798078537,0.0409029982984066,2.188194990158081,2.2346060276031494,0.27925506234169006
89,0.42464107275009155,0.7423631548881531,0.5434052348136902,2.351142406463623,22.8048152923584,0.9213973879814148,2.02337646484375,0.7647520303726196,-0.05419987812638283,-0.19175466895103455,0.04142823442816734,0.9223675727844238,2.019888162612915,0.7657591104507446
90,0.43017780780792236,0.7557975649833679,0.7223670482635498,5.970146179199219,79.24620819091797,5.116611003875732,2.8809850215911865,1.0783638954162598,-0.34691277146339417,0.22397859394550323,-0.0335162952542305,5.119075298309326,2.880277395248413,1.0808494091033936
91,0.42847752571105957,0.7381780743598938,0.2750914394855499,1.2077971696853638,13.904618263244629,0.7863360047340393,0.8729256987571716,0.2800903618335724,0.019169967621564865,-0.059546928852796555,0.014445270411670208,0.7882950305938721,0.8733214735984802,0.28049784898757935
92,0.38216695189476013,0.7441701292991638,0.37558260560035706,1.2865580320358276,10.949707984924316,0.8409584164619446,0.9101212024688721,0.34597694873809814,0.00586565351113677,0.036908116191625595,0.01722135953605175,0.8432836532592773,0.9119091033935547,0.34651196002960205
93,0.39280980825424194,0.730087161064148,0.5253099799156189,2.5300657749176025,29.355369567871094,2.306154251098633,0.9540117979049683,0.4156300127506256,0.15963587164878845,0.04682203009724617,-0.01000768132507801,2.307039737701416,0.9555199146270752,0.41666850447654724
94,0.4055664837360382,0.7469314932823181,1.098286747932434,7.799880027770996,74.9398422241211,6.864086627960205,3.649488687515259,0.6353521347045898,0.7364862561225891,-0.36285388469696045,0.014232436195015907,6.8434977531433105,3.6415345668792725,0.6369645595550537
95,0.36200737953186035,0.7405138611793518,0.21913617849349976,0.784681499004364,7.370700836181641,0.3770536482334137,0.6397560834884644,0.2535109221935272,-0.01998049207031727,-0.0512203648686409,0.001563217956572771,0.3775741755962372,0.6394811272621155,0.25421324372291565
96,0.4336663484573364,0.7293068766593933,0.5580019950866699,2.3869802951812744,20.77639389038086,0.7358511686325073,2.1438305377960205,0.7484572529792786,0.074196957051754,0.04901914671063423,0.012837804853916168,0.7341430187225342,2.1492483615875244,0.7504346370697021
97,0.35416144132614136,0.7335295677185059,0.29419416189193726,0.872107744216919,6.600912570953369,0.43055489659309387,0.7226441502571106,0.23017346858978271,-0.030284909531474113,-0.015366279520094395,0.03544614464044571,0.43068647384643555,0.7244960069656372,0.22806215286254883
98,0.4216490685939789,0.7330397367477417,0.17510028183460236,0.4353625774383545,3.631566047668457,0.2439364790916443,0.3014644682407379,0.19787554442882538,-0.00526987761259079,-0.006560441106557846,-0.012074203230440617,0.24455980956554413,0.3022337555885315,0.19805774092674255
99,0.44328731298446655,0.7251880168914795,0.3447445333003998,1.5184823274612427,15.008252143859863,0.42509233951568604,1.3627985715866089,0.5175572037696838,-0.00967487134039402,-0.013360357843339443,-0.019566306844353676,0.42616766691207886,1.3665342330932617,0.518629789352417
100,0.45413830876350403,0.7247352004051208,0.31879380345344543,0.7573328614234924,4.680151462554932,0.5106514692306519,0.43544697761535645,0.3509617745876312,-0.028215408325195312,-0.04463167116045952,0.021253271028399467,0.5112935900688171,0.43436184525489807,0.3512948453426361
101,0.45713263750076294,0.7281007170677185,0.2905924618244171,1.0731382369995117,8.751911163330078,0.815997838973999,0.6383870244026184,0.2797055244445801,-0.015026837587356567,0.040460895746946335,-0.01687115989625454,0.8181352615356445,0.638880729675293,0.2799750566482544
102,0.4399471879005432,0.7183842658996582,0.28792598843574524,1.1396123170852661,10.023138046264648,0.609268069267273,0.92258620262146,0.2763027846813202,0.040891777724027634,-0.09295841306447983,0.02991822175681591,0.6095899343490601,0.9204514622688293,0.2754444181919098
103,0.4215051233768463,0.7257204651832581,0.33587345480918884,1.0223571062088013,7.766478061676025,0.6090476512908936,0.7373517751693726,0.3613688051700592,-0.024726133793592453,0.027835404500365257,-0.021868333220481873,0.610243022441864,0.7388814687728882,0.36171266436576843
104,0.3702234625816345,0.7273398041725159,0.28551965951919556,0.9450165629386902,9.82187271118164,0.672981321811676,0.6330359578132629,0.19853968918323517,-0.046766865998506546,0.02815469354391098,-0.030662378296256065,0.6732270121574402,0.6341736316680908,0.19670481979846954
105,0.37133467197418213,0.7258471846580505,0.2796727120876312,0.7420259714126587,5.7203369140625,0.3451503813266754,0.5934497117996216,0.28158700466156006,0.04033283144235611,0.045629385858774185,-0.0131949158385396,0.34374186396598816,0.5933433771133423,0.282062292098999
106,0.42089903354644775,0.7317086458206177,0.8693644404411316,7.3552703857421875,97.13890838623047,6.718040943145752,2.172053575515747,2.0615782737731934,0.4707469940185547,0.1771080195903778,-0.20361295342445374,6.72022008895874,2.1708593368530273,2.0572211742401123
107,0.45911484956741333,0.7198428511619568,0.2316364347934723,0.7756651043891907,7.2938923835754395,0.5933892726898193,0.34008288383483887,0.3659088611602783,0.06926296651363373,-0.034356459975242615,0.003130828496068716,0.5909769535064697,0.33928677439689636,0.36691609025001526
108,0.41855618357658386,0.7265062928199768,0.2704523801803589,1.1529780626296997,13.695989608764648,0.6795108318328857,0.8840376138687134,0.293429434299469,-0.02791643515229225,0.05926452949643135,-0.011328646913170815,0.6808309555053711,0.8845093250274658,0.2940285801887512
