frame_idx,mean_entropy,mean_confidence,mean_deviation,rmse_deviation,max_deviation,rmse_x,rmse_y,rmse_z,mean_x,mean_y,mean_z,std_x,std_y,std_z
0,0.5124841928482056,0.6878148317337036,0.400298148393631,1.2489500045776367,7.897895812988281,0.8400622606277466,0.8378642797470093,0.39007022976875305,0.016421837732195854,-0.05751832574605942,-0.006998409517109394,0.842244565486908,0.8382193446159363,0.3910953104496002
1,0.45063716173171997,0.7297055721282959,0.30877143144607544,1.0682817697525024,7.298479080200195,0.5496617555618286,0.8832978010177612,0.24265791475772858,0.0319814570248127,-0.04468485713005066,-0.018463220447301865,0.5502611398696899,0.8846274614334106,0.24262937903404236
2,0.48302996158599854,0.6980094313621521,0.16262641549110413,0.41199707984924316,3.2123773097991943,0.3378979563713074,0.16463997960090637,0.16870161890983582,-0.033068787306547165,0.015134048648178577,0.014187668450176716,0.3372139036655426,0.16440021991729736,0.16857287287712097
3,0.477385938167572,0.7172300815582275,0.9521369338035583,9.954681396484375,133.0291290283203,9.838908195495605,0.9978299140930176,1.1383789777755737,0.7244282364845276,-0.012444191612303257,0.10165263712406158,9.839570045471191,1.000535488128662,1.1369941234588623
4,0.46433067321777344,0.6948831081390381,1.1051605939865112,9.994626998901367,132.9760284423828,9.865830421447754,1.0503216981887817,1.206135630607605,-0.627449631690979,0.028096655383706093,-0.06296170502901077,9.873322486877441,1.0528745651245117,1.2078510522842407
5,0.47533783316612244,0.7104937434196472,0.3436145782470703,1.2263704538345337,11.26789665222168,1.0266774892807007,0.6160600185394287,0.2653070390224457,-0.00899716280400753,-0.11941062659025192,0.009411528706550598,1.0295017957687378,0.6060624122619629,0.26587963104248047
6,0.47882699966430664,0.7031609416007996,0.4035945534706116,3.1349198818206787,41.726863861083984,0.5317907929420471,2.9749057292938232,0.8335803747177124,-0.0024215434677898884,-0.2236362099647522,0.04380893334746361,0.5332686901092529,2.974762201309204,0.8347503542900085
7,0.49800658226013184,0.6909507513046265,0.3096029460430145,1.1859312057495117,11.29582405090332,0.7841382622718811,0.8373907208442688,0.3005605936050415,-0.03325142338871956,0.07155632972717285,-0.013128088787198067,0.785618245601654,0.8366550803184509,0.3011113107204437
8,0.4642281234264374,0.6925341486930847,0.20652452111244202,1.0802745819091797,14.08642292022705,0.3237898349761963,0.8777487874031067,0.5401024222373962,0.027574846521019936,-0.05926401913166046,0.026953406631946564,0.323513388633728,0.8781886100769043,0.540934145450592
9,0.5011134147644043,0.6921938061714172,0.3038827180862427,1.6677922010421753,21.42618179321289,0.6217665672302246,1.4560742378234863,0.5241995453834534,-0.02236899547278881,-0.11906194686889648,0.062201015651226044,0.62309730052948,1.455246090888977,0.5219479203224182
10,0.4930644929409027,0.6977028846740723,0.8367689251899719,6.050610542297363,79.57953643798828,5.1847100257873535,2.5639841556549072,1.7761338949203491,-0.34649908542633057,-0.1788615584373474,0.12919169664382935,5.187549591064453,2.5648722648620605,1.7763702869415283
11,0.5280172824859619,0.7032825350761414,0.3948383033275604,1.6436847448349,18.843791961669922,0.5592366456985474,1.4520213603973389,0.5297055840492249,0.02773444913327694,-0.17054861783981323,0.044825147837400436,0.5601064562797546,1.4459928274154663,0.5292778015136719
12,0.45925000309944153,0.6904978156089783,1.2935773134231567,12.589056015014648,167.57827758789062,10.444269180297852,5.944470405578613,3.7503137588500977,-0.7146387696266174,-0.467469722032547,0.32671257853507996,10.44885540008545,5.942592144012451,3.7464773654937744
13,0.47840386629104614,0.6969972848892212,1.1410572528839111,10.063286781311035,132.99972534179688,9.942201614379883,0.9614058136940002,1.223955512046814,-0.7837750911712646,-0.023961806669831276,-0.09547381103038788,9.938905715942383,0.9637880325317383,1.2236298322677612
